claim_id,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
154173,2023,MAYO,JUEVES,18/5/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624665","-58,499704",1
154174,2023,SEPTIEMBRE,JUEVES,21/9/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624612","-58,497717",1
154182,2023,DICIEMBRE,MIERCOLES,27/12/2023,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623976","-58,496345",1
154183,2023,ABRIL,VIERNES,14/4/2023,2,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628188","-58,494916",1
154184,2023,NOVIEMBRE,SABADO,11/11/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627587","-58,495765",1
154188,2023,FEBRERO,LUNES,13/2/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627553","-58,493484",1
154189,2023,ABRIL,LUNES,17/4/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627816","-58,497794",1
154190,2023,ENERO,DOMINGO,1/1/2023,2,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62736","-58,49133",1
154191,2023,DICIEMBRE,LUNES,25/12/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627446","-58,493189",1
154195,2023,ABRIL,MIERCOLES,12/4/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63339","-58,4834",1
154196,2023,ABRIL,DOMINGO,16/4/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633538","-58,491431",1
154199,2023,ABRIL,JUEVES,13/4/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,633193","-58,487333",1
154213,2023,ABRIL,LUNES,17/4/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631777","-58,487039",1
154215,2023,FEBRERO,LUNES,13/2/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,634969","-58,484623",1
154339,2023,MARZO,VIERNES,31/3/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624366","-58,499334",1
154342,2023,MARZO,MIERCOLES,15/3/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62229","-58,498842",1
154344,2023,DICIEMBRE,DOMINGO,3/12/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,623428","-58,498513",1
154955,2023,SEPTIEMBRE,MARTES,19/9/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63107","-58,487997",1
154986,2023,MARZO,VIERNES,31/3/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624366","-58,499334",1
154991,2023,JUNIO,VIERNES,30/6/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625982","-58,503399",1
155098,2023,ABRIL,MIERCOLES,12/4/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624296","-58,500779",1
155420,2023,SEPTIEMBRE,DOMINGO,17/9/2023,5,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628615","-58,505721",1
155422,2023,AGOSTO,MARTES,22/8/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628275","-58,50499",1
155426,2023,ABRIL,DOMINGO,2/4/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624366","-58,499334",1
155903,2023,ENERO,JUEVES,19/1/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62723","-58,50375",1
155904,2023,MARZO,MARTES,14/3/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624031","-58,498576",1
155909,2023,DICIEMBRE,DOMINGO,17/12/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,622578","-58,496857",1
156997,2023,ENERO,SABADO,28/1/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637665","-58,482027",1
156998,2023,AGOSTO,VIERNES,25/8/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,637487","-58,483796",1
157009,2023,SEPTIEMBRE,DOMINGO,17/9/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62996","-58,489205",1
157014,2023,ABRIL,MIERCOLES,12/4/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630057","-58,497718",1
157015,2023,MARZO,LUNES,6/3/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631788","-58,486894",1
157188,2023,NOVIEMBRE,MARTES,21/11/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63425694","-58,48553492",1
